id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,acr,trt,trs,trj,trl,kt,kj,kl,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
4091359,ETMM _ 8540 Af 512:54/M,"Plakat, Eesti Raadio sümfooniaorkester.
Hooaja lõpetamine. Sümfooniakontsert 17.06.1954 Estonia kontserdisaal",512.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,59.5,ETMM,_,8540.0,,,Af,54.0,M,1.0,,1.0,,,rahuldav,,vene keeles,plakat
4029317,,,,,,,,,,,,,,,,,,,,,ETMM,_,12917.0,810.0,,Df,,,1.0,Teater Ugala lavastuste digifotod 2015 - 2019,1.0,,,hea,,,digitaalne kujutis
3201395,AM _ 16612:96/3 P 5750:3,Keila kiriku pitser,5750.0,paber,,kirikud,,,,,  ,,,,,,,diameeter,cm,"3,2",AM,_,16612.0,96.0,3,P,3.0,,1.0,,1.0,,Korras,hea,,Siegel der St: Michaelis kirche z Kegel,pitser/templijäljend
2352349,AM _ 32647:1 M 1699,Medal,1699.0,vask,,valmistamine,linn Tallinn,1991,,,Eesti  ,valmistaja,ARS,,,,,läbimõõt,mm,50,AM,_,32647.0,1.0,,M,,,1.0,,,,,hea,,"Eesti, Euroopa MV  jääpurjetamises (DN)",medal
2404260,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
4205665,,,,,,rahandus,,2019,,ei,  ,,,,,,,läbimõõt,mm,25.75,AM,_,41227.0,1.0,,M,,,1.0,"Antud üle Eesti Panga muuseumi aktidega 19.11.2019 (2-eurone mälestusmünt rahvusülikooli 100. aastapäevaks), 10.01.2020 (15-eurone meenemünt Jüri Jaaksoni 150. sünniaastapäevaks), 27.01.2020 (2-eurone mälestusmünt Antarktika avastamise 200. aastapäevaks), 1.02.2020 (2-eurone mälestusmünt  Tartu rahu 100. aastapäevaks), 10.04.2021 (8-eurone meenemünt 'Hansalinn Pärnu', 16.06.2021 (2-eurone mälestusmünt soome-ugri rahvastele, 10.06.2021 (8-eurone meenemünt Tokio olümpiamängude puhul), 2.09.2021 (15-eurone meenemünt Friedrich Akeli 150. sünniaastapäevaks).",1.0,Eesti rahvusülikool 100,,hea,,ülikooli peahoone,münt
231896,ETMM _ 12159:55 Ar 2090/T402,"Ludwig Anzengruber und seine 5 besten Bühnenwerke	
",2090.0,paber,,teatrikriitika,,,,,  ,autor,"Zschorlich, Paul",,,,trükkimine,trükise maht,lk,50,ETMM,_,12159.0,55.0,,Ar,,T402,1.0,,1.0,"Berlin,1922; O.Aloe autogramm, 50lk.					",,hea,mustvalge,O. Aloe autogramm,raamat
3006961,ETMM _ 8364 M 1:357/Ar,"Klavierwerke.Skizzen für den Pedal-Flügel, op.58, nr.1-4",1.0,paber,,trükkimine/ avaldamine,linn Leipzig,,,,Saksamaa  ,kirjastaja,Breitkopf & Härtel,,,,trükkimine,trükise maht,lk,16,ETMM,_,8364.0,,,M,357.0,Ar,1.0,,1.0,,,hea,,Peeter Süda mälestuse jäävustamise ühing,noodid
3297372,ETMM _ 9982 T 187:592/Ar,Auf Strafurlaub,187.0,paber,,trükkimine/ avaldamine,linn Leipzig,1898,,ei,Saksamaa  ,kirjastaja,Philipp Reclam jun.,,,,trükkimine,raamatu maht,lk,87,ETMM,_,9982.0,,,T,592.0,Ar,1.0,,1.0,,,rahuldav,,ENSV Riiklik Avalik Raamatukogu,raamat
2058817,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,10.0,,1.0,,,,,hea,,,foto
4265852,ETMM _ 8632 Af 1007:1/M,"plakat, Külalis-rahvapilliorkestrid. N. Ossepovi nim. Riiklik Vene Rahvapilliorkester. 17.03.1964 Estonia kontserdisaalis. ",1007.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,59.5,ETMM,_,8632.0,,,Af,1.0,M,1.0,,1.0,,,rahuldav,,,plakat
2060551,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,50.0,,1.0,,,,,hea,,,foto
3051490,,,,,,põllumajandus,,1976,,ei,Eesti  Tallinn,trükkija (valmistaja),"Trükikoda ""Oktoober""",,,,,kõrgus,cm,82,AM,,,,,F158,26.0,,1.0,,1.0,,,hea,,,plakat
2323685,AM _ 23957 A 510:949,Kuljuse ktk,510.0,pronks,,,,,,,,,,,,,,,,,AM,_,23957.0,,,A,949.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,,,,hea,,,arheoloogiline leid
4295668,ETMM _ 10516 Fk 85441/r,"Rita koolitus, Draamateater, 1987, osades: Rita - Kersti Kreismann",85441.0,fotomaterjal,,teater,,31.03.1971,,ei,  ,autor,"Saarne, Henno",,,,,filmikaader,60 x 60 mm,1,ETMM,_,10516.0,,,Fk,,r,1.0,,1.0,TB010322,,hea,,,fotonegatiiv
4049369,AM _ PB 56:20,"Ajakiri Kaitse Kodu, nr 22, 1930",56.0,paber,,sõjandus ja kaitse,,1930,,ei,Eesti  ,,,,,,,,,,AM,_,,,,PB,20.0,,1.0,,1.0,,,rahuldav,,,ajakiri
4278184,ETMM _ 11323 T 10:1/100:48,Kutse Teater Estonia osaühisuse  nõukogu koosolekule,10.0,paber,,teatritegevus,,1940,,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,trükkimine,dokumendi maht,leht,1,ETMM,_,11323.0,,,T,1.0,100:48:00,1.0,,1.0,,,hea,,,kutse
4126155,ETMM _ 10566 M 47:1/102:7,"foto. Els Avesson, V. Lensin ja ? Tallinn-Riia rongi juures 1.07.1947 ",47.0,paber,,,,,,,,,,,,,,,,,ETMM,_,10566.0,,,M,1.0,102:07:00,1.0,,1.0,,,hea,,,foto
2068533,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,7.0,,1.0,,,,,hea,,,foto
2989005,ETMM _ 9997 Mo 10:1/35:19,"Kava,Sümfooniakontsert,dir.P.
Lilje, Brahms 150",10.0,paber,,kultuur,,10.11.1983,,ei,  ,esineja,"Randalu, Kalle",,,,,,,,ETMM,_,9997.0,,,Mo,1.0,35:19:00,1.0,,1.0,,,hea,,,kava
3266522,,,,,,kultuur,,,,,  ,,,,,,,kõrgus,cm,22,AM,,,,,R-,,,1.0,,1.0,,,hea,,"""Eesti NSV Ülemnõukogu seitsmenda koosseisu seitsmes istungjärk 30. ja 31. juulil 1970""Stenogramm. Välja antud Tallinnas, kirjastuses ""Eesti Raamat"", 1970.a. Trükitud trükikojas ""Kommunist"". Väljaandes 296 lk. Köidetud tumepruuni lederiiniga, pealkiri kullavärviline, sissepressitud ENSV vapiga ilustatud. ",raamat
2436931,,,,,,,,,,,,,,,,,,,,,ETMM,_,8291.0,,,T,1.0,54:249,1.0,,1.0,,,hea,,,kava
3855823,AM _ 13672:55 G 5876,Eduard Bergi portree,5876.0,paber,,mehe portree,,,,,  ,autor,"Krause, Wilhelm",,,,litograafia,kõrgus,cm,"15,3",AM,_,13672.0,55.0,,G,,,1.0,,1.0,,koltunud,rahuldav,,,graafika
3720566,ETMM _ 11355 T 159:4/7:24,"Joonistus, lTallinna vanalinna tänava vaade",159.0,paber,,joonistamine,,1974,,ei,Eesti  ,autor,"Ots, Georg",,,,pastell,kõrgus,cm,40.5,ETMM,_,11355.0,,,T,4.0,07:24,1.0,"Ots, Georg isikukogu; üleantud Ilona Otsa poolt",1.0,,pole,hea,,"linnatänava vaade, majadega, pargitud 3 autoga (rohelised, sinine). ",joonistus
2035340,AM _ 4551:135 F 11379,Lennuvaade: ümberehituses Toompea loss,11379.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,linnad,,,,,  ,,,,,,fotograafia>mustvalge fotograafia,lehe kõrgus,cm,9,AM,_,4551.0,135.0,,F,,,1.0,,1.0,,,hea,,Ostetud Georg Tomingalt.,foto
3632675,ETMM _ Fk 36058/r,"Vürst Igor, Teater Estonia, 1951, osades: Jeroška – Heino Otto",36058.0,film,,pildistamine,,1951,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2748920,ETMM _ 11965 M 79:1/32:3,"Luuletus,Ludvig Juht,Kalju Lepik ""Mängumees""",79.0,paber,,kultuur,,,,,  ,valmistaja,"Lepik, Kalju",,,,,,,,ETMM,_,11965.0,,,M,1.0,32:03:00,1.0,,1.0,,,hea,,,kiri
2793684,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2538937,AM Fm 316:395,"Filmi ""Ohtlikud mängud"" võtted",316.0,fotomaterjal>film,,pildistamine,,25.05.1973,18.04.1974,ei,Eesti  ,autor,"Reimann, Villu",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,AM,,,,,Fm,395.0,,1.0,"Täiendus aktile nr 2013:7395 (15.08.2013). Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kahe filmi kajastused: ""Indrek"", ""Ohtlikud mängud"". ",,,,hea,,,fotonegatiiv
2318331,AM _ 26655 A 557:55,Suurauad,557.0,raud,,,,,,,,,,,,,,,,,AM,_,26655.0,,,A,55.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1985.a. (I kaevand),,,,hea,,,arheoloogiline leid
2324528,AM _ 23957 A 510:886,Eseme ktk,510.0,raud,,,,,,,,,,,,,,,,,AM,_,23957.0,,,A,886.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,,,,hea,,,arheoloogiline leid
2554518,,,,,,,,,,,,,,,,,,,,,ETMM,_,5496.0,,,Mo,1.0,75:06:00,1.0,,1.0,,,hea,,,foto
2722221,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,5.0,,1.0,,1.0,,,hea,,,foto
2538307,AM Fm 315:306,"Filmi ""Indrek"" võtted",315.0,fotomaterjal>film,,pildistamine,,29.11.1974,21.11.1975,ei,Eesti  ,autor,"Poljakov, Jüri",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,AM,,,,,Fm,306.0,,1.0,"Täiendus aktile nr 2013:7395 (15.08.2013). Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kahe filmi kajastused: ""Indrek"", ""Ohtlikud mängud"". ",,,,hea,,,fotonegatiiv
2583765,,,,,,laulupeod,,20.07.1960,21.07.1960,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,5759.0,,,Mo,1.0,172:01:00,1.0,,1.0,,,hea,,,dokument
4280730,ETMM _ 11337 T 10:1/198:75,Telegrann Teater Estonia  teatrimaja ehitusküsimustes 1912,10.0,paber,,teatritegevus,,15.07.1912,,ei,  ,adressaat,"Mauritz, Konrad",,,,masinal kirjutamine,dokumendi maht,leht,1,ETMM,_,11337.0,,,T,1.0,198:75,1.0,,1.0,,"kortsus, tahma kahjustus",rahuldav,,,telegramm
2316616,AM _ 13750 A 376:32,Võru ktk,376.0,pronks,,,,,,,,,,,,,,,,,AM,_,13750.0,,,A,32.0,,1.0,Teadmata,,,,hea,,,arheoloogiline leid
2769072,AM N 8379:21,Fotonegatiiv,8379.0,fotoplaat,,,,,,,,,,,,,mustvalge fotograafia,,,,AM,,,,,N,21.0,,1.0,,0.0,,,hea,,Õpetatud Eesti Seltsi negatiivid,fotonegatiiv
3083337,,,,,,kontsertreisid/tuurid,,1965,,ei,Leedu  ,seosisik,"Tamarkin, Aron",,,,trükkimine,dokumendi maht,leht,6,ETMM,_,6869.0,,,M,1.0,109:02:00,1.0,,1.0,,,rahuldav,,,kiri
2043111,AM F 32626:112,Foto albumis,32626.0,paber,,,,,,,,,,,,,,laius,cm,1,AM,,,,,F,112.0,,1.0,,,,,hea,,Albumi üleandja: Eevi Raas (Tallinn),"foto, postkaart"
197764,ETMM _ 7018 M 22:2/13:1,"""Eesti triloogia"" op.65 sümfooniaorkestrile. Partituur    ",22.0,paber,,muusika,,,,ei,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,7018.0,,,M,2.0,13:01,1.0,,0.0,,,rahuldav,valge,"Eesti triloogia op.65            1941-1942.koopia,partituur  ","käsikiri, muusikateos"
2728712,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3218400,ETMM _ 11457 M 159:1/127:1,"Käsikiri,Karl Leichter, Eesti koorilaulu arengust enne I üldlaulupidu",159.0,paber,,kultuur,,,,,  ,autor,"Leichter, Karl",,,,,,,,ETMM,_,11457.0,,,M,1.0,127:01:00,1.0,,1.0,,,rahuldav,,,käsikiri
2910716,ETMM _ 6212 M 11:1/161:25,Aleksander Birki õnnitlus Cyrillus Kreegile 70. juubeliks,11.0,paber,,juubelisünnipäevad,,03.12.1959,,ei,Eesti  ,seosisik,"Kreek, Cyrillus",,,,kirjutamine,,,,ETMM,_,6212.0,,,M,1.0,161:25:00,1.0,,1.0,,,hea,,,kiri
3696822,ETMM _ 10389 T 22:2/32:2,Kostüümikavand Famussov osatäitjale Vanemuise teatri lavastusest Häda mõistuse pärast ,22.0,paber,,teatrietendused,linn Tartu,1963,,ei,Eesti  ,seosorganisatsioon,Teater Vanemuine,,,,akvarell,kõrgus,cm,21,ETMM,_,10389.0,,,T,2.0,32:02:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
405653,AM _ 4330:988 PK 1930,messingtoos pärltikandiga,1930.0,messing,,olme/eluolu,,,,,  ,,,,,,,kõrgus,cm,4,AM,_,4330.0,988.0,,PK,,,1.0,,1.0,,,hea,sinine,,nõu/anum
205210,ETMM _ 11595:5 T 597:2/2,Lavakujunduse eskiis Vene Draamateatri lavastusele Häiritud perekond ,597.0,trükivärv,,teatrietendused,,1995,,ei,Eesti  ,seosorganisatsioon,Vene Teater,,,,segatehnika,kõrgus,cm,90,ETMM,_,11595.0,5.0,,T,2.0,2,1.0,Antud üle kuntniku poolt 2002.a. märtsis,1.0,,,hea,must,,kavand/joonis/eskiis
3262194,ETMM _ 5429 T 10:3/410:13,Foto Teater Estonia operetilavastusest Lõbus lesk,10.0,fotopaber,,pildistamine,linn Tallinn,,,,Eesti  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,kõrgus,cm,"14,5",ETMM,_,5429.0,,,T,3.0,410:13:00,1.0,,1.0,,nööpnõela augud,hea,,,foto
3180977,,,,,,kultuur,,,,,Eesti  Tallinn,seosisik,"Klas, Eri",,,,fotograafia,dokumendi maht,leht,1,ETMM,_,12752.0,498.0,,M,1.0,91:65,1.0,Eri Klasi M 112 isikukogu täiendamine erinevate arhiivmaterjalidega varasemalt üleantud pärandile lisaks. ,1.0,,,hea,,,foto
2159239,ETMM _ 12567:438 Mo 310:1/117:87,Eesti Helikunsti Keskus New Yorgis: Maret Pank - Kirjad J. Kurmanile 1950ndad kuni 1990ndad. ,310.0,paber,,kultuur,,,,,  ,osaleja,"Kurman, Juta",,Maret Pank- Kirjad J.Kurmanileaastatel 1950-ndad- 1990 ndad,nimetus lähtedokumendil,,,,,ETMM,_,12567.0,438.0,,Mo,1.0,117:87,1.0,Juta Kurmani poolt kogutud Eesti Helikunsti Keskuse New Yorgis arhiiv.,,,,rahuldav,,,kiri
2318635,AM _ 26726 A 554:719,Savinõukillud,554.0,savi,,,,,,,,,,,,,,,,,AM,_,26726.0,,,A,719.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1982-1991.a. 876-897 küntud servaaladelt ja mullahunnikutest 25.04.98 ja 21.06.98 metalliotsijaga,,,,hea,,,arheoloogiline leid
3693752,ETMM _ 6768 Fk 23740/k,"Johannes Kaljola matused, pildil: matuserongkäigus Hugo Laur, Inna Taarna, Lembit Rajala",23740.0,film,,teater,,04.06.1954,,ei,  ,seosisik,"Kaljola, Johannes",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,ETMM,_,6768.0,,,Fk,,k,1.0,,1.0,,,rahuldav,,,fotonegatiiv
4106690,ETMM _ 10249 T 10:3/785:10,"Foto Teater Estonia külalisetendustest Moskva Suures Teatris, 1985, Mati Palm",10.0,fotopaber,,külalisetendused,,1985,,ei,NSVL  ,seosorganisatsioon,Moskva Suur Teater,,,,mustvalge fotograafia,kõrgus,cm,12,ETMM,_,10249.0,,,T,3.0,785:10:00,1.0,,1.0,,,hea,,,foto
2056302,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,61.0,,1.0,,,,,hea,,,foto
3270426,ETMM _ 7213 T 280:2/39:1,Kostüümikavand tegelasele Rostkovski lavastuses Süüdistus Kohtla-Järve Vene Draamateatris,280.0,paber,,teatrietendused,,1955,,ei,Eesti  Kohtla-Järve,seosorganisatsioon,Kohtla-Järve Vene Draamateater,,,,tušš,lehe kõrgus,cm,13,ETMM,_,7213.0,,,T,2.0,39:01:00,1.0,,,,,hea,,,kavand/joonis/eskiis
3202165,AM _ 16612:183/6 P 5837:6,Puhja kiriku pitser,5837.0,paber,,kirikud,,,,,  ,,,,,,,diameeter,cm,"2,4",AM,_,16612.0,183.0,6,P,6.0,,1.0,,1.0,,Korras,hea,,Sigillum ecclesiae Kawelecht,pitser/templijäljend
3987326,ETMM _ 11732 M 94:1/29:27,"Kava, Kaljuste, Heino- VI koolinoorte laulu-ja tantsupidu külaliste kontsert",94.0,paber,,esinemised,,04.07.1987,,ei,  ,dirigent,"Kaljuste, Heino",,,,,,,,ETMM,_,11732.0,,,M,1.0,29:27:00,1.0,,1.0,,,rahuldav,,,kava
3387886,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,26.0,,1.0,Majandusmuuseumi likvideerimisel üleantavad esemed.,1.0,,,hea,,,foto
2716909,,,,,,teatrietendused,linn Tallinn,1971,,ei,Eesti  ,autor,"Küla, Mari-Liis",,,,segatehnika,,,,ETMM,_,9712.0,,,T,2.0,65:05:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2054706,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,71.0,,1.0,,,,,hea,,,foto
2994401,ETMM _ 8293 T 429:4539/Ar,Эстетика.,429.0,paber,,trükkimine/ avaldamine,linn Moskva,1939,,ei,Vene  ,kirjastaja,Искусство,,,,trükkimine,raamatu maht,lk,290,ETMM,_,8293.0,,,T,4539.0,Ar,1.0,,1.0,,,hea,,,raamat
4291018,ETMM _ 10422 Fk 83768/r,"Paunvere, Draamateater, 1986, osades: Hans Rähn - Jüri Krjukov, Reenus - Tõnu Aav",83768.0,fotomaterjal,,teater,,25.12.1986,,ei,  ,autor,"Tiik, V.",,,,,filmikaader,24 x 36 mm,1,ETMM,_,10422.0,,,Fk,,r,1.0,,1.0,TB200222,,hea,,,fotonegatiiv
4051355,ETMM _ 5426 M 64:2/40:3,"""Eleegia"" viiulile, tšellole ja klaverile. Tšellopartii",64.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,dokumendi maht,leht,1,ETMM,_,5426.0,,,M,2.0,40:03:00,1.0,,1.0,,,rahuldav,,,käsikiri
2072773,AM N 5636:31,Vaade Kreenholmi vabrikutele.,5636.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,1910,,,Eesti  Narva,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,13,AM,,,,,N,31.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3392575,ETMM _ 11457 M 159:1/655:39,"Foto, Karl Leichter, Villem Kapp",159.0,fotopaber,,fotograafia,,1957,,ei,  ,osaleja,"Kapp, Villem",,,,,,,,ETMM,_,11457.0,,,M,1.0,655:39:00,1.0,,1.0,,,rahuldav,,,foto
2804313,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
2708119,,,,,,muuseumi kogumistegevus,,,,,  ,,,,,,,,,,AM,_,16244.0,,,F,,,1.0,,1.0,,,hea,,,foto
2361024,,,,,,,,,,,,,,,,,,,,,ETMM,_,8563.0,,,T,1.0,191:50:00,1.0,,1.0,,"määrdunud, tint kohati laiali",rahuldav,,,kiri
2366387,AM Fm 316:138,"Filmi ""Ohtlikud mängud"" võtted",316.0,fotomaterjal>film,,pildistamine,,25.05.1973,18.04.1974,ei,Eesti  ,autor,"Reimann, Villu",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,AM,,,,,Fm,138.0,,1.0,"Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kolme filmi kajastused: ""Indrek"", ""Ohtlikud mängud"" ja ""Värvilised unenäod"". Edastatud Filmimuuseumile Kinoliidu kaudu. 

",1.0,,,hea,,"Töömoment: filmimine Tallinna sadamas, operaator-lavastaja - Vladimir Maak, operaatori assistent Jaan Saar, režissöör-lavataja - Veljo Käsper",fotonegatiiv
3632413,ETMM _ Fk 35725/r,"Luikede järv, Teater Estonia, 1954, osades: Odette – Helmi Puur, Prints – Artur Koit",35725.0,film,,pildistamine,,1954,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2618192,,,,,,laulupeod,,,,,Eesti  Tartu,,,,,,,,,,ETMM,_,8963.0,,,Mo,1.0,63:01:00,1.0,,1.0,,,hea,,,dokument
2707919,AM N 38919,"Tallinn, Kesklinn, Uue Maailma asum, Koidu tänava ja Kiire (Väike-Ameerika) tänava nurk.",38919.0,hõbeželatiinemulsioon,,tänav,tänav Väike-Ameerika,,,,Eesti  Tallinn,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
3434656,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,124.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.
",1.0,,,hea,,,foto
3623012,ETMM _ 9712 T 19:2/47:23,Kostüümikavand Kalur osatäitjale Estonia teatri lavastusest Öö Veneetsias ,19.0,paber,,teatrietendused,linn Tallinn,1951,,ei,Eesti  ,helilooja,"Strauss, Johann",,,,akvarell,kõrgus,cm,30,ETMM,_,9712.0,,,T,2.0,47:23:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2777760,AM N 18444:2,"Jaan Naams, Seljama talu peremees Vigala vallas Jädivere I külas.",18444.0,fotoplaat,,portreteerimine,,,,,Eesti  Vigala,,,,,,mustvalge fotograafia,laius,cm,10,AM,,,,,N,2.0,,1.0,,1.0,,,hea,,20. sajandi algus,fotonegatiiv
2051134,AM F 18830:109,Narva-Jõesuu. Rand.,18830.0,paber,,trükkimine/ avaldamine,,1895,1905,ei,Eesti  Narva-Jõesuu,,,,,,fotomehaaniline trükk>fotolitograafia>kollotüüpia,kõrgus,cm,9,AM,,,,,F,109.0,,1.0,,1.0,,,hea,,,foto
4089882,ETMM _ Fk 48554/r,Hugo Schütz,48554.0,fotomaterjal,,muusika,,16.03.1924,,ei,  ,seosisik,"Schütz, Hugo",,,,,filmikaader,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,TB120321,,rahuldav,,,fotonegatiiv
2843598,,,,,,fotograafia,,1915,,ei,  ,kujutatu,"Altermann, Theodor",,,,must-valge foto,,,,ETMM,_,6931.0,,,T,1.0,24:05:00,1.0,,1.0,,,halb,,,fotomaterjal
2079052,AM N 45036:7,"Maal ""Päästekomitee"", asukoht - Tallinna Linnamuuseum. Maali detail",45036.0,fotomaterjal>emulsioon>kromogeenemulsioon,,pildistamine,,2000,2004,,Eesti  Tallinn,autor,"Kärner, Rein",,,,fotograafia>värvifotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,7.0,,1.0,,1.0,,,hea,,Leitud kolimistööde käigus Eesti Ajaloomuusemist.,fotonegatiiv
3554472,ETMM _ 11372 T 558:1/3:2,"Kadi Taniloo, tööalased materjalid, rollinimekiri Oldenburgi ja New Yorgi Teatri perioodist, 1945-1985",558.0,paber,,väliseestlased,,1944,1949,ei,Saksamaa  ,seosisik,"Taniloo, Kadi",,,,,,,,ETMM,_,11372.0,,,T,1.0,03:02,1.0,,1.0,,,hea,,,dokument
3525719,,,,,,valmistamine,,,,,  ,autor,"Püüman, Kustav-Agu",,,,,,,,ETMM,_,12875.0,686.0,,T,2.0,80:32:00,1.0,"T412 Kustav-Agu Püümani teatrikavandid, arhiivmaterjalid, fotod",1.0,T412:2/80:32,,hea,,,kavand/joonis/eskiis
3560347,ETMM _ 10125 T 512:2/4:1,"Kostüümikavand, leht 18 tegelasega. A. Kitzberg, Kaval-Ants ja Vanapagan, Draamateater 1944",512.0,paber,,teatrietendused,,1944,,ei,  ,teksti autor,"Kitzberg, August",,,,segatehnika,,,,ETMM,_,10125.0,,,T,2.0,04:01,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3632699,ETMM _ Fk 36084/r,"Näkineid, Teater Estonia, 1953, pildil: Vürstinna – Galina Kaljuste, muusikajuht – Priit Nigula, Mölder – Aleksander Baturin, Nataša – Elsa Maasik, Väike näkineid – Galina Nigula",36084.0,film,,pildistamine,,1953,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
400231,AM PB 132/4-8,"Ajakiri Naiste Hääl, nr 9 -13, 1927",132.0,paber,,naised,,,,,Eesti  ,,,,,,,,,,AM,,,,,PB,,04.aug,5.0,,1.0,"Eesti Naisorganisatsioonide Liidu häälekandja. Ühinenud ""Naiste Töö ja Eluga"". Tallinn, 1926 - 1932.
","koltunud, kulunud, kaaned määrdunud, üksikute rebenditega äärtes
",rahuldav,must,"Eesti Naisorganisatsioonide Liidu häälekandja. Ühinenud ""Naiste Töö ja Eluga"". Tallinn, 1926 - 1932.
",ajakiri
2315825,AM _ 13749 A 113:7,Käevõru,113.0,pronks,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,7.0,,1.0,Leitud mõisapõllult kivihunniku alt koos kõdunenud kontidega,,,,hea,,,arheoloogiline leid
3176937,AM _ 123 P 3612,Karala vallakohtu pitsat,3612.0,puit,käepide,valmistamine,,1866,1889,ei,  ,,,,,,treimine,läbimõõt,cm,"2,6",AM,_,123.0,,,P,,,1.0,,1.0,,,hea,,Karralla koggokonna kohhus,pitsat
2332921,AM _ 31172 A 687:11,Kaurikarp,687.0,luu,,,,,,,,,,,,,,,,,AM,_,31172.0,,,A,11.0,,1.0,"Leitud 1974.a. maaparandusel Saduküla mõisast ligi 1 km põhja pool, tee ja Kaave jõe vahelises nurgas. Teest ja jõest sajakonna m kaugusel",,,,hea,,,arheoloogiline leid
3708396,ETMM _ 11866 T 23:2/134:15,"Kostüümikavand tegelastele Kana ja kanapojad lavastusele Loomade karneval. I Loomade karneval, II Petja ja hunt. Vanemuine 1982",23.0,paber,,teatrietendused,,1982,,ei,  ,lavastaja,"Medvedev, Vassili",,,,akvarell,,,,ETMM,_,11866.0,,,T,2.0,134:15:00,1.0,Meeri Säre poolt üleantud muuseumile,1.0,"S.Prokofjev; C.Saint Saens;Vanemuine,1982;etenduse eesriie ;kostüümikavandid Loomade karnevalil ja Petja ja hundil arvatavasti eesriie ühine",,hea,,"S.Prokofjev; C.Saint Saens;Vanemuine,1982;etenduse eesriie ;kostüümikavandid Loomade karnevalil ja Petja ja hundil arvatavasti eesriie ühine",kavand/joonis/eskiis
2797927,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,7.0,,1.0,,1.0,,,hea,,,fotonegatiiv
