station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
734,,,0.2,,,,,,0.0,0.0,,,,0.0,,,2.8,2.3,790.0,758.0,,,0.0,0.0,,,,,150.0,270.0,,,,,,,,,,,,,,,,,,,,,0.5,0.54,7.8,7.8,0.0,1.0,0.0
1349,5.0,5.0,0.09,0.08,0.285,0.1,54.0,71.0,0.0,0.0,0.0,,83.0,3.0,,,4.0,14.0,675.0,757.0,0.0,0.0,0.0,0.0,0.0,,0.48,0.37,780.0,151.0,7780.0,2.6,1.2,0.5,0.01,0.01,4.0,2.0,2.8,0.8,,,34.8,32.1,41.0,41.0,,,2.0,2.0,33.0,9.5,7.4,7.6,1.0,0.0,1.0
395,10.0,,0.05,,0.1,,7.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,492.0,412.0,0.0,,,,0.0,0.0,0.1,,20.0,20.0,10.0,,3.9,,0.002,,1.0,1.0,1.1,,,,1.9,,7.3,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,0.0,0.0
1067,5.0,,0.05,,0.173,,20.0,,0.0,0.0,,,0.0,,,0.0,,,,588.0,0.0,,0.0,0.0,,,0.59,,34.0,,2.0,,0.45,,0.01,,,,1.4,,,1.0,15.3,,34.0,,,1.0,,,,18.0,,7.45,0.0,0.0,0.0
574,,,,,,,,,,,0.0,0.0,166.0,94.0,,,0.0,0.0,461.0,451.0,,0.0,,,0.0,0.0,,,20.0,20.0,33.0,18.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.5,0.0,0.0,0.0
1809,,,0.08,0.19,0.013,,,,,,0.0,0.0,,,,,41.9,3.4,405.0,429.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,5.5,1.15,,,,,,,,,1.0,1.0,0.68,0.5,7.44,6.95,1.0,0.0,0.0
733,,,0.011,,,,,,0.0,0.0,,,,12.0,,,11.0,12.0,689.0,687.0,,,0.0,0.0,,,,,19.0,10.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,7.5,7.7,0.0,0.0,0.0
520,,,0.12,0.06,,,,,,,0.0,0.0,,0.0,2.4,1.5,,,404.0,390.0,,,,,0.0,0.0,,,33.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.5,7.7,0.0,0.0,0.0
1020,,,,,,,,,,0.0,,,,31.0,,,,4.0,,591.0,,,,0.0,,,,,,67.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.4,,0.0,0.0
2091,,,,,,,,,,,0.0,0.0,0.0,300.0,,,14.8,8.8,537.0,538.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.16,1.14,7.75,8.03,0.0,0.0,0.0
916,20.0,,0.05,0.05,0.001,,10.0,,1.0,0.0,0.0,0.0,420.0,190.0,5.0,5.0,5.0,5.0,650.0,590.0,0.0,,200.5,0.0,0.0,0.0,0.12,,22.0,,20.0,,36.4,39.05,0.016,,,,,,0.0,0.0,3.3,,25.0,,0.0,1.0,,,1.0,,7.58,7.6,1.0,0.0,1.0
697,,,0.29,,,,,,,,0.0,0.0,4.0,3.0,,,9.1,12.4,878.0,894.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,5.0,2.0,,,,,,,,,,,5.0,2.0,4.1,1.35,7.74,7.84,0.0,0.0,0.0
704,,,,0.05,,,,11.0,0.0,0.0,,,,3.0,,,6.0,5.0,691.0,596.0,0.0,0.0,0.0,0.0,,,,0.15,,26.0,,3.0,,9.9,,0.01,1.0,2.0,,2.2,,,,6.5,,28.0,,,1.0,2.0,1.0,1.0,7.1,7.3,0.0,0.0,0.0
507,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,393.0,398.0,,,,,0.0,0.0,,,20.0,101.0,17.0,35.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,0.0,1.0
837,,,0.41,0.86,,,217.0,,0.0,32.0,,,0.0,10.0,,,5.0,13.0,908.0,925.0,,,0.0,0.0,,,,,170.0,1051.0,20.0,98.0,,,,,4.0,2.0,,,,,,,,,,,4.0,2.0,1.0,3.9,7.9,8.1,0.0,1.0,0.0
316,,,0.05,0.05,,,,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,620.0,481.0,,,,,0.0,0.0,,,38.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.8,7.6,0.0,0.0,0.0
647,,,0.05,0.05,,,,,0.0,0.0,,,,,,,2.0,2.0,630.0,663.0,,,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.2,7.3,0.0,0.0,0.0
249,,,0.02,,,,,,,,0.0,,0.0,,,,5.0,,542.0,,,,,,0.0,,,,23.0,,10.0,,,,,,,,,,,,,,,,,,,,0.5,,7.8,,0.0,,1.0
539,,,,0.05,,,,,,,,0.0,,27.0,,1.5,,,,21.0,,,,,,0.0,,0.05,,24.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.2,,8.2,,0.0,1.0
880,,5.0,,0.28,,0.653,,56.0,0.0,0.0,,,0.0,0.0,,,,2.0,,491.0,,0.0,0.0,0.0,,,,0.67,,18.0,,30.3,,0.45,,0.01,,2.0,,1.2,,,,57.9,,3.0,,,,2.0,,1.0,,7.8,0.0,0.0,0.0
1152,,,0.08,0.08,,,,,,,0.0,0.0,,,,,7.9,7.2,598.0,601.0,,,,,0.0,0.0,,,,,,,,,,,5.0,1.0,,,,,,,,,,,5.0,1.0,0.84,0.76,7.29,7.35,0.0,0.0,0.0
1452,,,,0.12,,1.68,,,,0.0,,,,0.0,,,,3.0,,1705.0,,0.0,,0.0,,,,5.42,,320.0,,4.0,,,,,,2.0,,2.2,,,,278.7,,73.0,,,,,,1.0,,8.3,,1.0,0.0
724,,5.0,0.1,0.1,,0.036,,7.9,,,0.0,0.0,30.0,27.0,,,9.0,10.0,680.0,657.0,,0.0,,,0.0,0.0,,0.45,200.0,5200.0,20.0,114.0,,0.2,,0.003,,,,2.24,1.0,4.0,,10.0,,13.0,2.0,1.0,,,0.5,40.0,7.6,7.5,0.0,1.0,1.0
823,4.0,5.0,0.2,0.13,0.211,0.25,22.0,16.0,0.0,1.0,,,21.0,17.0,,,3.0,3.0,556.0,854.0,0.0,0.0,0.0,0.0,,,0.71,0.71,98.0,95.0,24.0,53.7,0.76,0.59,0.01,0.01,2.0,4.0,1.3,1.2,,,22.9,23.1,13.0,15.0,,,2.0,4.0,1.0,1.1,7.4,7.8,0.0,1.0,0.0
179,,,,,,,,,,,0.0,,58.0,19.0,,,,,718.0,550.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.5,7.0,6.7,0.0,0.0,0.0
1358,,,,,,,,,,,0.0,0.0,11.0,1.0,,,,2.0,806.0,816.0,,,,,0.0,0.0,,,509.0,110.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,8.03,8.5,1.0,0.0,0.0
445,,,0.05,,,,,,,,0.0,0.0,0.0,61.0,,,0.0,0.0,354.0,466.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.9,7.5,0.0,0.0,0.0
503,,10.0,,0.05,,0.1,,1.1,,,0.0,0.0,0.0,0.0,,,0.0,0.0,402.0,405.0,,0.0,,,0.0,0.0,,0.3,20.0,20.0,10.0,10.0,,1.0,,0.002,1.0,1.0,,0.9,,,,108.0,,3.1,,,1.0,1.0,1.0,1.1,7.5,7.5,0.0,0.0,0.0
412,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,538.0,482.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,0.0,1.0
926,,5.0,0.05,0.05,,0.76,,58.0,0.0,,,,,,,,3.0,2.0,450.0,503.0,,,0.0,,,,0.55,1.3,51.0,28.3,5.0,2.0,,0.61,,0.01,2.0,2.0,,1.5,,,,71.3,,3.0,,,2.0,2.0,1.0,1.0,7.8,8.1,0.0,0.0,0.0
279,,,,0.25,,,,,,,,0.0,,43.0,,5.2,,,,540.0,,,,,,0.0,,,,22.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.2,,7.5,,0.0,1.0
1323,,,0.05,,,,,,,,0.0,0.0,3.0,3.0,,,6.0,3.0,1022.0,1013.0,,,,,0.0,0.0,0.87,,20.0,31.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.3,7.28,0.0,0.0,0.0
365,,,,,,,,,0.0,0.0,,,11.0,3.0,,,4.0,3.0,718.0,702.0,,,0.0,0.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.3,7.4,0.0,0.0,0.0
804,,10.0,0.05,0.05,,0.1,,15.0,,,0.0,0.0,0.0,57.0,,,0.0,0.0,463.0,478.0,,0.0,,,0.0,0.0,,0.1,47.0,20.0,10.0,10.0,,99.0,,0.005,1.0,1.0,,7.4,,,,11.0,,34.0,,,1.0,1.0,1.0,1.0,7.9,7.5,0.0,1.0,0.0
1216,5.0,,0.05,,0.107,,98.0,,0.0,0.0,,,5.0,11.0,,,2.0,2.0,618.0,573.0,0.0,,0.0,0.0,,,0.93,,16.0,,2.0,,0.5,,0.01,,2.0,2.0,1.5,,,,52.3,,26.0,,,,2.0,2.0,1.0,1.0,8.1,8.2,0.0,0.0,0.0
759,,,0.18,0.23,,,,,,,0.0,0.0,0.0,3.0,,,4.5,5.0,656.0,624.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.3,0.5,7.6,7.78,0.0,0.0,0.0
1441,,,,,,,,,,,0.0,0.0,80.0,24.0,,,3.0,3.0,573.0,630.0,,,,,0.0,0.0,0.57,,120.0,30.0,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,0.5,0.5,7.83,7.73,0.0,0.0,0.0
1314,,,,,,,,,,,0.0,0.0,29.0,17.0,,,,,514.0,288.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.45,7.65,0.0,0.0,1.0
649,,,,,,,,,,,0.0,0.0,0.0,6.0,,,6.6,5.4,597.0,598.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,4.8,,,,1.0,1.0,0.92,0.5,7.76,7.79,0.0,0.0,0.0
353,,,0.05,0.05,,,,,,,0.0,0.0,8.0,4.0,,,0.0,0.0,570.0,544.0,,,,,0.0,0.0,,,290.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.8,1.0,7.5,7.2,1.0,0.0,0.0
1318,,,0.05,,0.371,0.294,,,,,0.0,0.0,76.0,6.0,,,5.0,7.0,767.0,464.0,,,,,0.0,0.0,1.91,1.16,40.0,54.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.6,7.24,1.0,0.0,0.0
750,,,0.08,,,,,,,,0.0,,4.0,,,,6.4,,268.0,,0.0,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.8,,8.04,,0.0,,0.0
1737,,,0.08,0.08,,,,,,,0.0,0.0,,,,,7.4,7.1,605.0,592.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.81,7.31,6.5,0.0,0.0,1.0
1029,,,0.26,0.37,,,,10.0,0.0,0.0,,,140.0,3.0,,,3.0,2.8,307.0,275.0,,0.0,0.0,0.0,,,,,71.0,60.0,5.0,8.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.8,8.1,0.0,0.0,0.0
181,,,,,,,,,,,0.0,,0.0,0.0,,,,,819.0,939.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.5,7.6,7.4,0.0,0.0,0.0
797,,,,,,,,,,,0.0,,52.0,11.0,,,5.0,5.0,431.0,449.0,,,,,0.0,,,,61.0,200.0,10.0,10.0,,,,,,,,,,,,,,,,,,,0.5,0.5,7.9,7.6,0.0,0.0,0.0
594,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,475.0,497.0,,,,,0.0,0.0,,,53.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.2,0.0,0.0,0.0
1104,20.8,,0.22,,0.626,,101.0,,0.0,0.0,,,16.0,3.0,,,3.0,2.0,682.0,678.0,0.0,,0.0,0.0,,,1.49,,52.0,53.0,20.6,,0.45,,0.01,,2.0,2.0,0.8,,,,84.2,,13.0,,,,2.0,2.0,1.0,1.0,7.8,7.8,0.0,0.0,0.0
838,,,,,0.896,0.816,,,,,0.0,0.0,17.0,82.0,,,3.0,3.0,,449.0,,,,,0.0,0.0,0.95,1.04,31.0,44.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.49,7.37,0.0,0.0,0.0
623,10.0,10.0,0.23,,0.1,,2.5,2.6,,,0.0,0.0,0.0,10.0,,,0.0,0.0,336.0,328.0,0.0,0.0,,,0.0,0.0,1.1,,177.0,20.0,10.0,10.0,1.0,1.0,0.002,0.002,1.0,1.0,1.1,1.1,,,12.0,94.0,5.6,4.9,,,,1.0,1.0,1.0,7.3,7.8,0.0,0.0,0.0
892,,,0.05,0.05,,,,,,,0.0,0.0,,,3.1,1.5,,,493.0,487.0,,,,,0.0,0.0,,,39.0,29.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.2,7.7,7.6,0.0,0.0,0.0
901,,,,,,,,,0.0,0.0,,,4.0,0.0,,,4.0,2.0,587.0,606.0,,,0.0,0.0,,,,,13.0,22.3,5.0,5.0,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,3.2,1.0,7.3,7.7,0.0,0.0,0.0
949,,,0.05,0.05,,,,41.0,,0.0,0.0,,16.0,72.0,,,2.0,,675.0,,0.0,,,0.0,0.0,,,,21.0,43.0,2.0,5.0,0.98,,0.01,,1.0,,0.6,0.8,,,160.9,146.4,6.0,3.0,,,,,1.0,,6.9,7.2,0.0,0.0,1.0
519,,,,,,,,,,,0.0,0.0,4.0,0.0,,,0.0,0.0,399.0,276.0,,,,,0.0,0.0,,,730.0,20.0,360.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,6.3,1.0,7.4,7.3,1.0,0.0,0.0
783,,,,,,,,,,,0.0,0.0,0.0,111.0,,,0.0,0.0,434.0,562.0,,,,,0.0,0.0,,,,20.0,,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.5,0.0,0.0,0.0
1222,,,0.05,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,561.0,585.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.5,0.0,0.0,0.0
1784,,,0.08,0.08,,,8.6,,,,0.0,0.0,4.0,,,,6.3,6.6,635.0,615.0,0.0,,,,0.0,0.0,0.2,,40.0,,30.0,,17.6,,0.004,,1.0,1.0,0.3,,,,,,14.8,,,,1.0,1.0,1.0,0.97,7.28,7.56,0.0,0.0,0.0
1025,,,,,,,,,,,100.0,0.0,121.0,13.0,,,,10.0,570.0,563.0,,,,,0.0,0.0,,,59.0,38.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,7.2,7.45,1.0,0.0,0.0
1587,,,,,,,,,0.0,,,0.0,51.0,48.0,,,10.0,8.0,806.0,785.0,,,0.0,,,0.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,4.5,1.0,7.3,7.3,0.0,0.0,0.0
1337,,,0.013,,,,,,,,0.0,4.0,,,,,5.0,5.0,810.0,787.0,,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,55.0,,,,,,0.5,0.5,7.3,7.2,0.0,1.0,0.0
330,,,0.05,0.05,,,,,,,0.0,0.0,300.0,0.0,,,0.0,0.0,463.0,565.0,,,,,0.0,0.0,,,20.0,151.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0.0,0.0,0.0
1238,,,0.03,,,,194.1,,,,0.0,,0.0,,5.0,,,,1158.0,,,,,,0.0,,,,10.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.3,,7.6,,0.0,,0.0
1068,,,,,,,,,,,0.0,0.0,1.0,15.0,,,3.0,3.0,645.0,621.0,,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,0.5,7.58,7.39,0.0,0.0,0.0
540,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,5.0,,,736.0,744.0,,,,,0.0,0.0,,,10.0,10.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.3,7.3,7.3,0.0,0.0,0.0
1484,,,0.15,,,,198.0,,0.0,0.0,,,,165.0,,,4.0,2.0,1181.0,1016.0,0.0,0.0,0.0,0.0,,,1.51,,51.0,,3.1,,0.58,,,,1.0,8.0,,,,,160.0,,49.0,,,,1.0,8.0,1.0,1.6,7.6,7.8,0.0,0.0,0.0
780,10.0,10.0,0.05,0.05,0.1,0.1,0.8,1.3,,,0.0,0.0,97.0,239.0,,,0.0,0.0,496.0,463.0,0.0,0.0,,,0.0,0.0,0.3,0.4,44.0,20.0,33.0,10.0,1.0,1.0,0.04,0.03,1.0,1.0,1.6,1.2,,,5.6,5.5,8.4,11.0,,,1.0,1.0,1.0,1.4,7.7,7.8,0.0,0.0,0.0
1212,,,,,,,,,7.5,,,,15.0,,,,3.0,,502.0,,,,0.0,,,,,,100.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.3,,7.5,,1.0,,1.0
2203,,,0.05,,,,,,,,4.0,0.0,22.0,17.0,5.0,5.0,,,519.0,519.0,0.0,,,,0.0,0.0,,,46.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.73,7.34,1.0,0.0,0.0
897,,,,,,,,,0.0,0.0,,,0.0,0.0,,,3.0,,476.0,,,,0.0,0.0,,,,,155.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.1,,7.5,,0.0,0.0,0.0
629,,,,,,,,,,,0.0,0.0,0.0,7.0,,,0.0,0.0,372.0,488.0,,,,,0.0,0.0,,,115.0,20.0,541.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.4,1.0,0.0,0.0
492,50.0,,0.087,0.14,0.24,,3.5,,,,1.0,0.0,4.0,12.0,2.8,2.8,,,503.0,443.0,0.0,,,,0.0,0.0,1.55,1.3,40.0,50.0,10.0,,0.33,,0.017,,,,1.0,,0.0,0.0,21.0,,11.0,,0.0,0.0,,,0.5,0.2,7.8,7.6,1.0,0.0,0.0
1325,,,,,,,,,,,0.0,0.0,14.0,6.0,,,3.0,3.0,742.0,741.0,,,,,0.0,0.0,0.55,,30.0,42.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.4,7.38,0.0,0.0,0.0
898,,,,,,,,,0.0,0.0,,,0.0,4.0,,,3.0,2.0,560.0,581.0,,,0.0,0.0,,,,,97.0,2.0,8.0,10.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.4,7.8,0.0,0.0,1.0
675,5.0,,,,0.754,,,,,,0.0,0.0,0.0,3.0,,,6.9,3.6,594.0,577.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,83.2,,8.6,,,,1.0,1.0,0.7,0.5,7.84,7.94,0.0,0.0,0.0
1293,,,0.05,0.06,,,,,0.0,0.0,,,25.0,0.0,,,3.0,2.0,442.0,454.0,0.0,0.0,0.0,0.0,,,,,345.0,34.0,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,6.6,1.0,7.7,7.9,1.0,0.0,0.0
1160,,,0.25,0.25,,,,,,,0.0,0.0,,,,,12.9,12.4,376.0,376.0,,0.0,,,0.0,0.0,,,,183.0,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,0.5,0.5,7.75,7.85,0.0,0.0,0.0
913,,,0.05,,,,,,1.0,0.0,,,,5.0,,,4.0,3.0,649.0,534.0,0.0,,0.0,0.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.1,7.4,1.0,0.0,0.0
1114,,,,,,,,,0.0,0.0,,,14.0,,,,16.0,2.0,442.0,556.0,,,0.0,0.0,,,,,830.0,,,,,,,,4.0,1.0,,,,,,,,,,,4.0,1.0,3.4,1.0,7.2,7.4,1.0,0.0,0.0
562,,,,0.03,,,,,,,0.0,0.0,0.0,24.0,5.0,5.0,,,152.8,113.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,30.0,21.0,0.0,0.0,,,1.3,0.3,6.5,6.6,0.0,0.0,0.0
1290,,,,,,,,,,,0.0,0.0,,4.0,,5.0,,,,500.0,0.0,,,,0.0,0.0,,,111.0,,30.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,7.54,0.0,0.0,1.0
523,10.0,,0.05,,0.1,,2.6,,,,0.0,0.0,0.0,88.0,,,5.0,0.0,399.0,371.0,0.0,,,,0.0,0.0,0.1,,20.0,20.0,12.0,13.0,1.0,,0.002,,1.0,1.0,3.4,,,,3.9,,1.4,,,,1.0,1.0,1.0,1.0,7.2,7.3,0.0,0.0,0.0
1138,,,0.11,0.08,0.728,,,,,,0.0,0.0,,,,,7.3,6.9,469.0,502.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,2.8,,,,1.0,1.0,1.0,1.0,7.97,7.62,0.0,0.0,0.0
329,,,0.05,0.13,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,379.0,461.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0.0,0.0,0.0
598,,,0.05,,,,,,,,0.0,0.0,8.0,4.0,,,0.0,0.0,443.0,503.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0.0,0.0,0.0
346,10.0,10.0,0.05,0.06,0.1,0.1,27.0,31.0,,,0.0,0.0,8.0,14.0,5.0,5.0,0.0,0.0,678.0,751.0,0.0,0.0,,,0.0,0.0,0.2,0.3,45.0,100.0,10.0,12.0,1.0,1.6,0.002,0.01,1.0,1.0,1.7,1.3,0.0,0.0,16.0,17.0,48.0,51.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.5,0.0,0.0,0.0
1326,,,0.4,,,,,,,,0.0,0.0,200.0,29.0,,,7.0,8.0,684.0,698.0,0.0,,,,0.0,0.0,1.04,,240.0,110.0,5042.0,20.0,,,,,2.0,,1.8,,1.0,1.0,44.8,,14.0,,1.0,1.0,,,1.3,0.5,7.41,7.54,1.0,0.0,0.0
515,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,425.0,330.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.2,0.0,0.0,0.0
762,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,10.0,,,903.0,683.0,,,,,0.0,0.0,,,45.0,80.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.6,7.4,7.4,0.0,0.0,0.0
834,,,0.53,,,,,,0.0,0.0,,,0.0,3.0,,,3.0,3.0,727.0,730.0,,,0.0,0.0,,,,,45.0,20.0,12.0,5.0,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.1,7.4,1.0,0.0,1.0
716,,,0.011,,,,,,,0.0,0.0,,,8.0,,,2.5,2.4,554.0,556.0,,,,0.0,0.0,,,,10.0,19.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,7.9,8.0,0.0,0.0,0.0
199,10.0,,0.05,0.05,0.1,,1.8,,,,0.0,0.0,96.0,0.0,,,0.0,0.0,420.0,493.0,0.0,0.0,,,0.0,0.0,0.2,,80.0,34.0,20.0,32.0,2.7,,0.002,,1.0,1.0,2.6,2.6,,,5.6,5.7,1.3,1.0,,,1.0,1.0,1.0,1.0,7.3,7.2,0.0,0.0,1.0
1071,,,,,,,,,,,0.0,0.0,93.0,6.0,,,,0.0,,628.0,,,,,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.3,0.0,0.0,0.0
234,,,,,,,,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,367.0,436.0,,,,,0.0,0.0,,,21.0,20.0,10.0,11.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.6,0.0,0.0,0.0
405,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,559.0,377.0,,,,,0.0,0.0,,,37.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.6,0.0,0.0,1.0
818,,,,,,,,,0.0,0.0,,,24.0,7.0,,,4.0,3.0,489.0,553.0,,,0.0,0.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.0,7.3,0.0,0.0,1.0
1468,,,,,,,,,,,5.0,0.0,14.0,30.0,,,7.6,7.1,718.0,708.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,12.4,,,,1.0,1.0,0.5,1.43,8.01,8.09,1.0,0.0,0.0
240,5.0,5.0,0.08,0.08,0.051,0.01,84.4,2.8,,,0.0,0.0,10.0,20.0,,,7.5,9.9,555.0,518.0,0.0,0.0,,,0.0,0.0,0.4,0.39,40.5,40.0,30.0,30.0,1.0,1.0,0.004,0.006,1.0,1.0,0.32,2.43,,,44.2,4.8,14.8,15.3,,,1.0,1.0,1.0,0.89,8.07,8.13,0.0,0.0,0.0
741,,,,0.17,,,,200.0,,0.0,,0.0,,,,,,2.0,,910.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,7.7,,0.0,0.0
